url,state,climdiv,CT,MA,ME,NH,NY,RI,VT,fips_code,name,startofoperation_x,endofoperation_x,Julianstartofoperation,Julianendofoperation,latitude,longitude,elev,sids1,location,startofoperation_y,Syear,SjulDate,endofoperation_y,Eyear,EjulDate,yearALL,julALL,long
9003,MA,MA02,,44.175,,,,,,25027,NORTHBRIDGE 2,1964-10-01,2008-11-08,1964275,2008313,42.115,-71.67583,315,195524 2,yes,1964-10-01,1964,6,2008-11-08,2008,181,44,175,44.175
9004,MA,,,51.268,,,,,,25023,SOUTH WEYMOUTH NAS,1945-04-01,1996-09-28,1945091,1996272,42.15,-70.93333,161,14790 1,yes,1945-04-01,1945,5,1996-09-28,1996,273,51,268,51.268
9005,MA,MA02,,16.243,,,,,,25021,NORWOOD MEM AP,1998-06-06,2014-07-30,1998157,2014211,42.19083,-71.17361,50,54704 1,yes,1998-06-06,1998,1,2014-07-30,2014,244,16,243,16.243
9006,MA,MA02,,42.176,,,,,,25021,WALPOLE 2,1972-11-01,2014-07-30,1972306,2014211,42.16083,-71.24611,165,198757 2,yes,1972-11-01,1972,5,2014-07-30,2014,181,42,176,42.176
9007,MA,MA02,,24.2,,,,,,25021,WALPOLE,1948-10-01,1972-06-30,1948275,1972182,42.16667,-71.23333,171,198755 2,yes,1948-10-01,1948,11,1972-06-30,1972,31,24,20,24.2
9008,MA,MA02,,124.333,,,,,,25027,MILFORD,1885-01-01,2009-04-30,1885001,2009120,42.16194,-71.51167,270,194760 2,yes,1885-01-01,1885,1,2009-04-30,2009,334,124,333,124.333
9009,MA,MA02,,26.201,,,,,,25027,MILLBURY,1930-11-01,1956-04-06,1930305,1956097,42.18333,-71.75,351,194771 2,yes,1930-11-01,1930,10,1956-04-06,1956,211,26,201,26.201
9012,MA,MA02,,66.149,,,,,,25013,WESTFIELD BARNES MUNI AP,1948-06-01,2014-07-30,1948153,2014211,42.15778,-72.71611,271,14775 1,yes,1948-06-01,1948,1,2014-07-30,2014,150,66,149,66.149
9014,MA,MA01,,14.207,,,,,,25003,WEST OTIS,2000-01-01,2014-06-17,2000001,2014168,42.18194,-73.22361,1295,199371 2,yes,2000-01-01,2000,5,2014-06-17,2014,212,14,207,14.207
9015,MA,MA01,,71.21,,,,,,25003,SOUTH EGREMONT,1902-03-01,1973-11-08,1902060,1973312,42.15,-73.45,840,197692 2,yes,1902-03-01,1902,1,1973-11-08,1973,211,71,210,71.21
9016,MA,MA01,,28.116,,,,,,25003,GREAT BARRINGTON 2N,1973-12-01,2001-12-11,1973335,2001345,42.21667,-73.35,688,193213 2,yes,1973-12-01,1973,217,2001-12-11,2001,101,28,116,28.116
9022,MA,MA03,,12.25,,,,,,25021,COHASSET,1948-06-01,1960-09-08,1948153,1960252,42.23333,-70.8,49,191582 2,yes,1948-06-01,1948,6,1960-09-08,1960,31,12,25,12.25
9023,MA,MA03,,54.117,,,,,,25023,HINGHAM,1960-09-09,2014-07-30,1960253,2014211,42.22694,-70.9125,35,193624 2,yes,1960-09-09,1960,4,2014-07-30,2014,121,54,117,54.117
9024,MA,MA02,,121.333,,,,,,25021,BLUE HILL,1893-01-01,2014-07-31,1893001,2014212,42.21222,-71.11361,625,14753 1,yes,1893-01-01,1893,1,2014-07-31,2014,334,121,333,121.333
9026,MA,,,65.29,,,,,,25013,CHICOPEE FALLS WESTOVER FLD,1942-02-01,2007-03-01,1942032,2007060,42.2,-72.53333,246,14703 1,yes,1942-02-01,1942,2,2007-03-01,2007,31,65,29,65.29
9027,MA,MA02,,73.18,,,,,,25013,HOLYOKE,1904-01-01,1977-10-31,1904001,1977304,42.2,-72.6,98,193702 2,yes,1904-01-01,1904,1,1977-10-31,1977,181,73,180,73.18
9028,MA,MA01,,1.75,,,,,,25003,GREAT BARRINGTON,1893-02-01,1894-02-28,1893032,1894059,42.21667,-73.35,688,193208 2,yes,1893-02-01,1893,99,1894-02-28,1894,174,1,75,1.75
9029,MA,,,6.11,,,,,,25021,SQUANTUM NAS,1945-02-01,1951-12-31,1945032,1951365,42.26667,-71.03333,16,14789 1,yes,1945-02-01,1945,10,1951-12-31,1951,120,6,110,6.11
9032,MA,MA02,,96.208,,,,,,25017,FRAMINGHAM,1893-01-01,1989-11-28,1893001,1989332,42.28333,-71.41667,171,192975 2,yes,1893-01-01,1893,4,1989-11-28,1989,212,96,208,96.208
9035,MA,MA02,,66.181,,,,,,25027,WORCESTER RGNL AP,1948-06-01,2014-07-30,1948153,2014211,42.27056,-71.87306,1000,94746 1,yes,1948-06-01,1948,,2014-07-30,2014,181,66,181,66.181
9038,MA,MA02,,72.273,,,,,,25015,BELCHERTOWN,1942-01-01,2014-07-30,1942001,2014211,42.27944,-72.34833,547,190562 2,yes,1942-01-01,1942,1,2014-07-30,2014,274,72,273,72.273
9040,MA,MA01,,49.324,,,,,,25015,KNIGHTVILLE DAM,1948-08-01,1997-02-20,1948214,1997051,42.28333,-72.86667,630,193985 2,yes,1948-08-01,1948,10,1997-02-20,1997,334,49,324,49.324
9041,MA,MA01,,56.3,,,,,,25003,STOCKBRIDGE,1929-12-01,1985-09-30,1929335,1985273,42.3,-73.33333,860,198181 2,yes,1929-12-01,1929,208,1985-09-30,1985,211,56,3,56.3
9044,MA,MA02,,93.264,,,,,,25025,CHESTNUT HILL,1893-01-01,1986-04-30,1893001,1986120,42.33333,-71.15,121,191447 2,yes,1893-01-01,1893,1,1986-04-30,1986,265,93,264,93.264
9045,MA,MA02,,45.179,,,,,,25021,NEWTON,1887-10-15,1932-12-31,1887288,1932366,42.3,-71.21667,102,195317 2,yes,1887-10-15,1887,2,1932-12-31,1932,181,45,179,45.179
9046,MA,MA02,,33.3,,,,,,25017,NATICK,1981-05-06,2014-07-12,1981126,2014193,42.2825,-71.34389,180,195175 2,yes,1981-05-06,1981,6,2014-07-12,2014,3,33,3,33.3
9047,MA,MA02,,75.56,,,,,,25017,LAKE COCHITUATE,1885-01-01,1960-09-30,1885001,1960274,42.31667,-71.38333,151,194012 2,yes,1885-01-01,1885,125,1960-09-30,1960,181,75,56,75.56
9048,MA,MA02,,70.295,,,,,,25027,WORCESTER,1892-01-01,1962-10-31,1892001,1962304,42.3,-71.81667,620,199928 2,yes,1892-01-01,1892,10,1962-10-31,1962,305,70,295,70.295
9049,MA,MA01,,58.204,,,,,,25013,CHESTER 2,1930-01-01,1988-12-31,1930001,1988366,42.3,-72.98333,640,191430 2,yes,1930-01-01,1930,8,1988-12-31,1988,212,58,204,58.204
9050,MA,MA01,,2.142,,,,,,25003,BECKET 2 SW,1979-11-01,1981-02-28,1979305,1981059,42.31667,-73.11667,1592,190510 2,yes,1979-11-01,1979,1,1981-02-28,1981,143,2,142,2.142
9053,MA,MA03,,78.148,,,,,,25025,BOSTON LOGAN INTL AP,1936-01-01,2014-07-30,1936001,2014211,42.36056,-71.01056,12,14739 1,yes,1936-01-01,1936,4,2014-07-30,2014,152,78,148,78.148
9054,MA,MA03,,63.24,,,,,,25025,BOSTON CITY WSO,1872-03-01,1935-12-31,1872061,1935365,42.35,-71.06667,20,94701 1,yes,1872-03-01,1872,3,1935-12-31,1935,243,63,240,63.24
9055,MA,MA03,,22.244,,,,,,25017,CAMBRIDGE,1884-11-01,1906-12-31,1884306,1906365,42.38333,-71.11667,59,14716 1,yes,1884-11-01,1884,,1906-12-31,1906,244,22,244,22.244
9056,MA,MA02,,72.65,,,,,,25017,WESTON,1896-08-01,1968-06-30,1896214,1968182,42.38333,-71.31667,220,199360 2,yes,1896-08-01,1896,147,1968-06-30,1968,212,72,65,72.65
9061,MA,MA02,,6.135,,,,,,25027,COLDBROOK,1942-01-01,1948-05-31,1942001,1948152,42.38333,-72.05,679,191589 2,yes,1942-01-01,1942,5,1948-05-31,1948,140,6,135,6.135
9065,MA,MA02,,121.5,,,,,,25015,AMHERST,1893-01-01,2014-07-31,1893001,2014212,42.38611,-72.5375,142,190120 2,yes,1893-01-01,1893,96,2014-07-31,2014,91,121,5,121.5
9071,MA,MA02,,7.269,,,,,,25017,ARLINGTON,1943-01-01,1950-01-31,1943001,1950031,42.41667,-71.18333,180,190166 2,yes,1943-01-01,1943,4,1950-01-31,1950,273,7,269,7.269
9072,MA,MA02,,51.208,,,,,,25017,MAYNARD,1963-07-08,2014-07-30,1963189,2014211,42.42917,-71.4425,205,194580 2,yes,1963-07-08,1963,3,2014-07-30,2014,211,51,208,51.208
9074,MA,MA02,,89.25,,,,,,25027,CLINTON,1896-10-01,1985-12-31,1896275,1985365,42.4,-71.68333,400,191561 2,yes,1896-10-01,1896,8,1985-12-31,1985,258,89,250,89.25
9076,MA,MA02,,55.31,,,,,,25027,BARRE FALLS DAM,1959-02-01,2014-07-31,1959032,2014212,42.42778,-72.0275,820,190408 2,yes,1959-02-01,1959,43,2014-07-31,2014,12,55,31,55.31
9082,MA,MA01,,89.207,,,,,,25003,PITTSFIELD MUNI AP,1925-07-01,2014-07-30,1925182,2014211,42.42722,-73.28917,1194,14763 1,yes,1925-07-01,1925,3,2014-07-30,2014,210,89,207,89.207
9083,MA,MA03,,28.34,,,,,,25009,SWAMPSCOTT,1929-01-01,1957-02-28,1929001,1957059,42.46667,-70.9,20,198301 2,yes,1929-01-01,1929,177,1957-02-28,1957,211,28,34,28.34
9084,MA,MA03,,2.71,,,,,,25009,WEST LYNN,1957-03-24,1959-07-22,1957083,1959203,42.46667,-70.96667,121,199289 2,yes,1957-03-24,1957,11,1959-07-22,1959,82,2,71,2.71
9087,MA,MA02,,5.86,,,,,,25017,LEXINGTON,1951-03-01,1956-08-31,1951060,1956244,42.45,-71.2,200,194162 2,yes,1951-03-01,1951,34,1956-08-31,1956,120,5,86,5.86
9088,MA,,,65.26,,,,,,25017,BEDFORD HANSCOM FLD,1949-01-01,2014-07-30,1949001,2014211,42.47,-71.28944,133,14702 1,yes,1949-01-01,1949,246,2014-07-30,2014,272,65,26,65.26
9089,MA,MA02,,52.294,,,,,,25017,BEDFORD,1957-05-11,2009-04-30,1957131,2009120,42.48333,-71.28333,160,190535 2,yes,1957-05-11,1957,11,2009-04-30,2009,305,52,294,52.294
9090,MA,MA02,,56.207,,,,,,25017,CONCORD,1893-01-01,1949-11-30,1893001,1949334,42.45,-71.36667,141,191622 2,yes,1893-01-01,1893,1,1949-11-30,1949,208,56,207,56.207
9096,MA,MA02,,3.119,,,,,,25027,HUBBARDSTON,1968-08-05,1971-05-31,1968218,1971151,42.48333,-72,981,193772 2,yes,1968-08-05,1968,1,1971-05-31,1971,120,3,119,3.119
9097,MA,MA02,,3.18,,,,,,25011,NEW SALEM,1897-03-01,1900-02-28,1897060,1900059,42.45,-72.33333,845,195306 2,yes,1897-03-01,1897,1,1900-02-28,1900,19,3,18,3.18
9099,MA,MA02,,5.141,,,,,,25011,SUNDERLAND,2000-04-09,2005-01-14,2000100,2005014,42.44444,-72.55278,225,198278 2,yes,2000-04-09,2000,32,2005-01-14,2005,173,5,141,5.141
9100,MA,MA01,,22.59,,,,,,25015,WEST CUMMINGTON,1941-02-11,1963-05-15,1941042,1963135,42.48333,-72.96667,1191,199136 2,yes,1941-02-11,1941,1,1963-05-15,1963,60,22,59,22.59
9101,MA,MA01,,31.29,,,,,,25015,CUMMINGTON HILL,1963-05-16,1994-01-31,1963136,1994031,42.46667,-72.93333,1610,191774 2,yes,1963-05-16,1963,2,1994-01-31,1994,31,31,29,31.29
9102,MA,MA01,,54.23,,,,,,25003,PITTSFIELD,1894-02-10,1948-12-31,1894041,1948366,42.45,-73.25,1040,196409 2,yes,1894-02-10,1894,8,1948-12-31,1948,31,54,23,54.23
9105,MA,MA03,,14.206,,,,,,25009,SALEM CG AIR STN,1953-08-01,1967-02-28,1953213,1967059,42.53333,-70.86667,30,197124 2,yes,1953-08-01,1953,5,1967-02-28,1967,211,14,206,14.206
9106,MA,MA03,,28.331,,,,,,25009,PEABODY,1967-01-01,1995-03-31,1967001,1995090,42.53333,-70.98333,170,196245 2,yes,1967-01-01,1967,3,1995-03-31,1995,334,28,331,28.331
9107,MA,MA02,,54.206,,,,,,25017,READING,1960-01-01,2014-06-30,1960001,2014181,42.52417,-71.12639,83,196783 2,yes,1960-01-01,1960,6,2014-06-30,2014,212,54,206,54.206
9108,MA,MA02,,17.334,,,,,,25027,PETERSHAM 3 N,1964-08-01,1981-11-30,1964214,1981334,42.53333,-72.18333,1090,196322 2,yes,1964-08-01,1964,1,1981-11-30,1981,335,17,334,17.334
9110,MA,MA02,,11.265,,,,,,25011,ASHFIELD,2000-01-26,2011-01-31,2000026,2011031,42.51333,-72.85083,1340,190213 2,yes,2000-01-26,2000,9,2011-01-31,2011,274,11,265,11.265
9113,MA,MA02,,2.327,,,,,,25017,BILLERICA,1948-08-01,1950-07-31,1948214,1950212,42.56667,-71.26667,141,190655 2,yes,1948-08-01,1948,6,1950-07-31,1950,333,2,327,2.327
9114,MA,,,2.172,,,,,,25017,FT DEVENS AAF,1961-09-20,1963-09-29,1961263,1963272,42.56667,-71.6,285,04779 1,yes,1961-09-20,1961,9,1963-09-29,1963,181,2,172,2.172
9115,MA,,,0.99,,,,,,25017,AYER,1945-03-01,1945-09-30,1945060,1945273,42.56667,-71.6,269,14781 1,yes,1945-03-01,1945,82,1945-09-30,1945,181,0,99,0.99
9116,MA,MA02,,85.119,,,,,,25027,FITCHBURG 4 SE,1893-01-01,1978-12-31,1893001,1978365,42.55,-71.75,331,192806 2,yes,1893-01-01,1893,1,1978-12-31,1978,120,85,119,85.119
9121,MA,MA01,,25.209,,,,,,25003,LANESBORO,1970-11-14,1995-03-31,1970318,1995090,42.55,-73.23333,1236,194075 2,yes,1970-11-14,1970,3,1995-03-31,1995,212,25,209,25.209
9124,MA,MA02,,16.175,,,,,,25009,BEVERLY MUNI AP,1998-12-05,2014-07-30,1998339,2014211,42.58417,-70.9175,108,54733 1,yes,1998-12-05,1998,6,2014-07-30,2014,181,16,175,16.175
9128,MA,MA03,,79.297,,,,,,25009,MIDDLETON,1935-03-08,2014-06-30,1935067,2014181,42.59472,-71.02083,90,194744 2,yes,1935-03-08,1935,7,2014-06-30,2014,304,79,297,79.297
9129,MA,MA02,,15.241,,,,,,25017,GROTON,1893-01-01,1908-12-31,1893001,1908366,42.6,-71.58333,341,193270 2,yes,1893-01-01,1893,12,1908-12-31,1908,253,15,241,15.241
9131,MA,MA02,,66.197,,,,,,25027,BIRCH HILL DAM,1948-08-01,2014-07-31,1948214,2014212,42.6325,-72.12333,863,190666 2,yes,1948-08-01,1948,11,2014-07-31,2014,208,66,197,66.197
9132,MA,MA02,,65.123,,,,,,25027,TULLY LAKE,1949-11-01,2014-07-31,1949305,2014212,42.63944,-72.22444,680,198573 2,yes,1949-11-01,1949,335,2014-07-31,2014,212,65,123,65.123
9133,MA,MA02,,85.203,,,,,,25011,TURNERS FALLS,1892-08-01,1977-08-31,1892214,1977243,42.61667,-72.55,190,198580 2,yes,1892-08-01,1892,9,1977-08-31,1977,212,85,203,85.203
9134,MA,MA02,,47.209,,,,,,25011,SHELBURNE FALLS,1930-08-01,1977-05-31,1930213,1977151,42.61667,-72.73333,449,197370 2,yes,1930-08-01,1930,4,1977-05-31,1977,213,47,209,47.209
9139,MA,MA03,,81.1,,,,,,25009,ROCKPORT 1 ESE,1902-05-01,1983-01-16,1902121,1983016,42.65,-70.6,79,196977 2,yes,1902-05-01,1902,32,1983-01-16,1983,31,81,1,81.1
9141,MA,MA02,,129.353,,,,,,25017,LOWELL,1885-08-01,2014-07-31,1885213,2014212,42.64083,-71.36361,110,194313 2,yes,1885-08-01,1885,12,2014-07-31,2014,365,129,353,129.353
9142,MA,MA02,,26.211,,,,,,25017,PEPPERELL,1970-06-01,1996-07-22,1970152,1996204,42.66667,-71.53333,210,192026 2,yes,1970-06-01,1970,1,1996-07-22,1996,212,26,211,26.211
9144,MA,MA02,,4.199,,,,,,25017,WILLARD BRK ST FRST,1950-02-14,1954-12-29,1950045,1954363,42.66667,-71.8,502,199708 2,yes,1950-02-14,1950,12,1954-12-29,1954,211,4,199,4.199
9145,MA,MA02,,108.204,,,,,,25027,ASHBURNHAM,1906-06-01,2014-07-31,1906152,2014212,42.61778,-71.91583,1108,190190 2,yes,1906-06-01,1906,7,2014-07-31,2014,211,108,204,108.204
9149,MA,MA01,,43.299,,,,,,25003,HOOSAC TUNNEL,1930-08-01,1973-06-30,1930213,1973181,42.68333,-72.96667,801,193713 2,yes,1930-08-01,1930,5,1973-06-30,1973,304,43,299,43.299
9150,MA,MA01,,85.1,,,,,,25003,ADAMS,1893-01-01,1978-09-29,1893001,1978272,42.65,-73.1,751,190049 2,yes,1893-01-01,1893,5,1978-09-29,1978,4,85,1,85.1
9153,MA,,,17.327,,,,,,25009,LAWRENCE MUNI AP,1997-06-08,2014-07-30,1997159,2014211,42.71722,-71.12389,149,94723 1,yes,1997-06-08,1997,5,2014-07-30,2014,332,17,327,17.327
9154,MA,MA02,,121.21,,,,,,25009,LAWRENCE,1893-01-01,2014-07-31,1893001,2014212,42.69917,-71.16583,50,194105 2,yes,1893-01-01,1893,92,2014-07-31,2014,71,121,21,121.21
9155,MA,MA02,,7.267,,,,,,25017,DRACUT,1971-01-01,1978-06-15,1971001,1978166,42.7,-71.28333,269,191992 2,yes,1971-01-01,1971,6,1978-06-15,1978,273,7,267,7.267
9158,MA,MA02,,115.26,,,,,,25009,HAVERHILL,1899-11-01,2014-06-30,1899305,2014181,42.75944,-71.06028,20,193505 2,yes,1899-11-01,1899,32,2014-06-30,2014,6,115,26,115.26
9160,MA,MA03,,103.211,,,,,,25009,NEWBURYPORT 3 WNW,1911-03-01,2014-07-31,1911060,2014212,42.86333,-70.89972,85,195285 2,yes,1911-03-01,1911,1,2014-07-31,2014,212,103,211,103.211
9165,MA,MA03,,30.362,,,,,,25009,MARBLEHEAD,1984-09-01,2014-07-30,1984245,2014211,42.50083,-70.86444,84,194502 2,yes,1984-09-01,1984,3,2014-07-30,2014,365,30,362,30.362
9166,MA,MA01,,4.303,,,,,,25013,GRANVILLE,1986-05-01,1990-08-31,1986121,1990243,42.06667,-72.9,1230,193167 2,yes,1986-05-01,1986,1,1990-08-31,1990,304,4,303,4.303
9168,MA,MA01,,6.147,,,,,,25013,WEST GRANVILLE,1990-09-01,1996-09-30,1990244,1996274,42.06667,-72.93333,1070,199221 2,yes,1990-09-01,1990,5,1996-09-30,1996,152,6,147,6.147
9169,MA,MA02,,14.211,,,,,,25011,GREENFIELD NO 3,2000-01-01,2014-07-31,2000001,2014212,42.57194,-72.5975,130,193229 2,yes,2000-01-01,2000,1,2014-07-31,2014,212,14,211,14.211
9172,MA,MA03,,22.33,,,,,,25009,GROVELAND,1992-09-01,2014-07-26,1992245,2014207,42.74667,-71.0425,33,193276 2,yes,1992-09-01,1992,39,2014-07-26,2014,72,22,33,22.33
9174,MA,MA01,,20.354,,,,,,25015,WORTHINGTON,1994-06-01,2014-07-31,1994152,2014212,42.38694,-72.92111,1285,199972 2,yes,1994-06-01,1994,12,2014-07-31,2014,366,20,354,20.354
9175,MA,,,18.18,,,,,,25023,PLYMOUTH MUNI AP,1996-07-06,2014-07-30,1996188,2014211,41.90972,-70.72944,149,54769 1,yes,1996-07-06,1996,102,2014-07-30,2014,120,18,18,18.18
28735,MA,MA03,,18.106,,,,,,25009,BEVERLY,1996-06-01,2014-07-31,1996153,2014212,42.58806,-70.83722,65,190593 2,yes,1996-06-01,1996,106,2014-07-31,2014,212,18,106,18.106
28756,MA,MA01,,16.176,,,,,,25003,DALTON,1996-09-01,2012-03-31,1996245,2012091,42.46861,-73.15306,1212,191821 2,yes,1996-09-01,1996,5,2012-03-31,2012,181,16,176,16.176
28757,MA,MA01,,18.265,,,,,,25003,LENOX DALE,1996-08-01,2014-07-29,1996214,2014210,42.33556,-73.25056,1004,194131 2,yes,1996-08-01,1996,8,2014-07-29,2014,273,18,265,18.265
29347,MA,,,17.296,,,,,,25027,FITCHBURG MUNI AP,1997-10-01,2014-07-30,1997274,2014211,42.55194,-71.75583,348,04780 1,yes,1997-10-01,1997,8,2014-07-30,2014,304,17,296,17.296
29350,MA,,,17.361,,,,,,25005,TAUNTON MUNI AP,1997-12-01,2014-07-30,1997335,2014211,41.87556,-71.02111,43,54777 1,yes,1997-12-01,1997,5,2014-07-30,2014,366,17,361,17.361
29501,MA,MA01,,1.265,,,,,,25003,FLORIDA,2000-01-04,2001-09-24,2000004,2001267,42.69306,-73.03889,2014,192852 2,yes,2000-01-04,2000,9,2001-09-24,2001,274,1,265,1.265
30927,MA,MA01,,15.27,,,,,,25003,SAVOY,1999-08-01,2014-07-31,1999213,2014212,42.56917,-72.99556,1930,197230 2,yes,1999-08-01,1999,4,2014-07-31,2014,31,15,27,15.27
30929,MA,MA01,,1.181,,,,,,25003,WILLIAMSTOWN,1999-08-04,2000-11-30,1999216,2000335,42.71556,-73.19222,621,199730 2,yes,1999-08-04,1999,1,2000-11-30,2000,182,1,181,1.181
32896,MA,,,10.9,,,,,,25017,MAYNARD,1961-08-01,1971-07-31,1961213,1971212,42.41667,-71.48333,207,04769 1,yes,1961-08-01,1961,1,1971-07-31,1971,91,10,90,10.9
32897,MA,,,3.364,,,,,,25017,NATICK,1958-10-01,1961-08-01,1958274,1961213,42.28333,-71.36667,171,04769 1,yes,1958-10-01,1958,1,1961-08-01,1961,365,3,364,3.364
33681,MA,MA02,,7.272,,,,,,25013,WESTFIELD 3 SW,2007-05-01,2014-07-31,2007121,2014212,42.09306,-72.80361,430,199193 2,yes,2007-05-01,2007,1,2014-07-31,2014,273,7,272,7.272
33836,MA,MA02,,11.24,,,,,,25027,ASHBURNHAM NORTH,2003-10-01,2014-07-30,2003274,2014211,42.66167,-71.93583,1146,190192 2,yes,2003-10-01,2003,125,2014-07-30,2014,365,11,240,11.24
33837,MA,MA03,,52.58,,,,,,25025,JAMAICA PLAIN,1962-08-15,2014-06-30,1962227,2014181,42.30306,-71.12389,95,193890 2,yes,1962-08-15,1962,1,2014-06-30,2014,59,52,58,52.58
37270,MA,,,10.223,,,,,,25021,WELLESLEY,1885-04-01,1895-03-31,1885091,1895090,42.28333,-71.33333,160,198960 2,yes,1885-04-01,1885,65,1895-03-31,1895,288,10,223,10.223
37271,MA,,,31.234,,,,,,25027,WESTBORO,1893-01-01,1924-12-31,1893001,1924366,42.26667,-71.63333,298,199080 2,yes,1893-01-01,1893,8,1924-12-31,1924,242,31,234,31.234
37274,MA,,,2.2,,,,,,25025,WINTHROP,1893-03-01,1895-11-30,1893060,1895334,42.36667,-71.98333,40,199820 2,yes,1893-03-01,1893,11,1895-11-30,1895,31,2,20,2.2
37276,MA,,,8.102,,,,,,25027,WORCESTER,1922-01-01,1930-12-31,1922001,1930365,42.26667,-71.83333,820,199929 2,yes,1922-01-01,1922,171,1930-12-31,1930,273,8,102,8.102
37278,MA,,,8.295,,,,,,25027,WORCESTER C,1892-01-01,1900-04-30,1892001,1900120,42.25,-71.75,650,199936 2,yes,1892-01-01,1892,9,1900-04-30,1900,304,8,295,8.295
40351,MA,,,11.33,,,,,,25011,GREENFIELD,1935-01-01,1946-06-30,1935001,1946181,42.58333,-72.6,185,193224 2,yes,1935-01-01,1935,4,1946-06-30,1946,334,11,330,11.33
40352,MA,,,37.294,,,,,,25023,HINGHAM (1),1888-06-23,1925-04-26,1888175,1925116,42.21667,-70.88333,60,193625 2,yes,1888-06-23,1888,8,1925-04-26,1925,302,37,294,37.294
40353,MA,,,5.272,,,,,,25017,STONY BROOK,1929-08-01,1934-01-31,1929213,1934031,42.36667,-71.26667,58,198218 2,yes,1929-08-01,1929,1,1934-01-31,1934,273,5,272,5.272
40354,MA,,,62.113,,,,,,25003,WILLIAMSTOWN,1885-01-01,1947-12-31,1885001,1947365,42.71667,-73.2,711,199731 2,yes,1885-01-01,1885,8,1947-12-31,1947,121,62,113,62.113
40858,MA,MA03,,4.205,,,,,,25001,WOODS HOLE GOLF CLUB,2010-08-18,2014-07-31,2010230,2014212,41.53167,-70.66167,85,199891 2,yes,2010-08-18,2010,6,2014-07-31,2014,211,4,205,4.205
64340,MA,MA03,,18.74,,,,,,25005,TAUNTON 4 NW,1996-10-01,2014-07-31,1996275,2014212,41.95556,-71.13361,100,198368 2,yes,1996-10-01,1996,135,2014-07-31,2014,61,18,74,18.74
64357,MA,MA01,,2.38,,,,,,25011,ASHFIELD 2 NE,2012-05-01,2014-07-28,2012122,2014209,42.54583,-72.78028,965,190214 2,yes,2012-05-01,2012,250,2014-07-28,2014,212,2,38,2.38
64373,MA,MA02,,13.21,,,,,,25021,BLUE HILL LCD,1998-10-15,2011-12-31,1998288,2011365,42.21222,-71.11361,625,14753 1,yes,1998-10-15,1998,1,2011-12-31,2011,211,13,210,13.21
66484,MA,MA03,,11.49,,,,,,25001,CAPE COD MASSACHUSETTS,2003-04-01,2014-07-30,2003091,2014211,41.975,-70.0253,149.9,USR0000MCAP 6,yes,2003-04-01,2003,261,2014-07-30,2014,212,11,49,11.49
67825,MA,MA02,,1.147,,,,,,25015,AMHERST NEPP,2009-11-26,2010-12-02,2009330,2010336,42.38583,-72.5375,145,AHTM3 7,yes,2009-11-26,2009,,2010-12-02,2010,147,1,147,1.147
67826,MA,,,5.5,,,,,,25027,BARRE FALLS DAM NEPP,2009-11-28,2014-07-31,2009332,2014212,42.4325,-72.02472,875,BFNM3 7,yes,2009-11-28,2009,11,2014-07-31,2014,61,5,50,5.5
67827,MA,,,2.88,,,,,,25027,BUFFUMVILLE LAKE NEPP,2009-08-06,2011-09-07,2009218,2011250,42.11639,-71.9075,525,BFFM3 7,yes,2009-08-06,2009,2,2011-09-07,2011,90,2,88,2.88
67828,MA,MA02,,9.357,,,,,,25015,GOSHEN NEPP,2005-12-09,2014-07-31,2005343,2014212,42.44333,-72.78917,1445,193158 2,yes,2005-12-09,2005,8,2014-07-31,2014,365,9,357,9.357
67829,MA,MA02,,10.1,,,,,,25013,GRANDVILLE NEPP,2004-12-18,2014-07-31,2004353,2014212,42.04861,-72.88833,1070,193170 2,yes,2004-12-18,2004,202,2014-07-31,2014,212,10,10,10.1
67830,MA,,,2.201,,,,,,25027,MILFORD NEPP,2009-12-19,2011-09-07,2009353,2011250,42.16278,-71.51222,275,MFDM3 7,yes,2009-12-19,2009,11,2011-09-07,2011,212,2,201,2.201
67831,MA,MA03,,5.115,,,,,,25001,TRURO NEPP,2009-11-09,2014-07-31,2009313,2014212,42.05083,-70.09083,70,198480 2,yes,2009-11-09,2009,5,2014-07-31,2014,120,5,115,5.115
35041,MA,MA03,,5.3,,,,,,25001,EAST SANDWICH,2009-10-09,2014-07-30,2009282,2014211,41.71444,-70.47167,150,192372 2,yes,2009-10-09,2009,1,2014-07-30,2014,31,5,30,5.3
35056,MA,MA02,,5.333,,,,,,25011,LEVERETT NO 2,2009-09-18,2014-07-31,2009261,2014212,42.44667,-72.53,315,194154 2,yes,2009-09-18,2009,1,2014-07-31,2014,334,5,333,5.333
35067,MA,MA02,,14.192,,,,,,25021,FOXBORO,2000-01-03,2014-07-31,2000003,2014212,42.07861,-71.23806,270,192913 2,yes,2000-01-03,2000,1,2014-07-31,2014,193,14,192,14.192
37172,MA,,,7.119,,,,,,25009,ANDOVER,1890-01-01,1897-08-30,1890001,1897242,42.65,-71.13333,276,190130 2,yes,1890-01-01,1890,1,1897-08-30,1897,120,7,119,7.119
37174,MA,,,20.21,,,,,,25017,BAKER'S BRIDGE,1905-11-01,1925-07-31,1905305,1925212,42.1,-71.33333,187,190360 2,yes,1905-11-01,1905,156,1925-07-31,1925,366,20,210,20.21
37175,MA,,,30.27,,,,,,25017,BEDFORD,1893-04-01,1923-09-30,1893091,1923273,42.46667,-71.25,160,190538 2,yes,1893-04-01,1893,82,1923-09-30,1923,352,30,270,30.27
